transaction_id,timestamp,amount,payment_method,card_age_days,card_expiry_days,retry_count,customer_tenure_days,customer_past_success_rate,gateway_response_time_ms,gateway_status,issuer_response_time_ms,issuer_status,response_code,risk_score,available_balance_ratio,transaction_limit,otp_attempts,cvv_match,root_cause,recovered
TXN108142,2026-03-25 01:38:35,1212.41,credit_card,1874,-875,0,1748,0.833,226,operational,186,operational,CARD_EXPIRED,0.11,0.813,6333.51,0,1,expired_card,0
TXN108143,2026-01-17 22:48:38,2426.16,credit_card,338,-576,1,848,0.695,399,operational,736,operational,CARD_EXPIRED,0.084,0.419,3379.05,0,1,expired_card,0
TXN108144,2026-03-13 02:13:14,6248.91,credit_card,2405,91,1,1535,0.832,318,operational,262,operational,OTP_CVV_MISMATCH,0.126,0.351,9541.34,1,0,otp_cvv_mismatch,1
TXN108145,2026-06-28 22:27:38,195.42,credit_card,1720,101,0,655,0.761,511,operational,191,operational,OTP_CVV_MISMATCH,0.126,0.748,4561.4,3,0,otp_cvv_mismatch,0
TXN108146,2026-02-18 17:43:05,3356.13,credit_card,2131,-245,0,1304,0.865,230,operational,342,operational,CARD_EXPIRED,0.125,0.586,1646.76,0,1,expired_card,1
TXN108147,2026-04-06 07:08:44,1610.65,credit_card,1593,35,0,1906,0.668,343,operational,156,operational,INSUFFICIENT_FUNDS,0.05,0.177,10576.75,3,1,insufficient_funds,1
TXN108148,2026-03-05 22:31:15,3045.02,credit_card,2238,93,2,1035,0.727,556,operational,251,operational,LIMIT_EXCEEDED,0.132,0.843,1710.72,1,1,transaction_limit_exceeded,0
TXN108149,2026-05-09 05:23:59,5890.44,debit_card,2253,962,0,1209,0.75,190,operational,366,operational,INSUFFICIENT_FUNDS,0.092,0.231,3113.15,2,1,insufficient_funds,1
TXN108150,2026-03-19 03:14:52,845.91,debit_card,217,571,0,869,0.82,13021,degraded,129,operational,BANK_TIMEOUT,0.105,0.4,5038.26,1,1,bank_server_timeout,1
TXN108151,2026-03-11 04:12:17,4627.85,credit_card,2345,943,0,182,0.733,4106,degraded,333,operational,BANK_TIMEOUT,0.476,0.436,7638.78,2,1,bank_server_timeout,1
TXN108152,2026-04-15 06:55:08,513.63,credit_card,1338,947,0,443,0.585,268,operational,166,operational,OTP_CVV_MISMATCH,0.268,0.341,6009.12,2,0,otp_cvv_mismatch,0
TXN108153,2026-04-13 22:01:48,2044.98,credit_card,1237,838,0,421,0.713,189,operational,322,operational,LIMIT_FAILURE,0.194,0.628,1038.03,1,1,transaction_limit_exceeded,0
TXN108154,2026-03-31 23:27:37,1412.37,credit_card,639,139,1,680,0.797,263,operational,331,operational,OTP_CVV_MISMATCH,0.111,0.32,16261.72,1,0,otp_cvv_mismatch,1
TXN108155,2026-02-16 11:32:32,1885.26,debit_card,1028,172,0,164,0.851,407,operational,295,operational,CARD_BLOCKED,0.282,0.787,4305.36,0,1,card_blocked,0
TXN108156,2026-01-20 10:20:22,669.48,credit_card,1375,836,1,2253,0.954,1064,operational,294,operational,LIMIT_EXCEEDED,0.101,0.794,555.21,0,1,transaction_limit_exceeded,0
TXN108157,2026-05-05 06:59:01,2786.18,credit_card,1345,1146,0,1968,0.923,245,operational,551,operational,INSUFFICIENT_FUNDS,0.102,0.12,6444.87,0,0,insufficient_funds,1
TXN108158,2026-03-03 04:41:10,8794.04,debit_card,1775,230,0,2074,0.868,251,operational,112,operational,INSUFFICIENT_FUNDS,0.341,0.072,3332.54,2,0,insufficient_funds,0
TXN108159,2026-04-21 07:18:53,681.08,credit_card,1707,-559,0,1376,0.944,311,degraded,280,operational,CARD_EXPIRED,0.209,0.848,7108.27,0,1,expired_card,0
TXN108160,2026-03-09 17:09:20,2175.88,debit_card,1874,-517,0,18,0.646,310,operational,397,operational,CARD_EXPIRED,0.176,0.661,11509.85,0,1,expired_card,0
TXN108161,2026-06-03 17:08:40,4236.17,credit_card,1458,262,0,409,0.623,346,operational,735,operational,OTP_CVV_MISMATCH,0.198,0.446,16875.18,1,0,otp_cvv_mismatch,0
TXN108162,2026-05-08 05:55:12,1337.83,credit_card,2479,726,0,565,0.885,165,operational,225,operational,INSUFFICIENT_FUNDS,0.327,0.218,13619.51,0,1,insufficient_funds,1
TXN108163,2026-03-14 17:03:53,7015.9,credit_card,2199,795,1,1838,0.8,201,operational,301,operational,INSUFFICIENT_FUNDS,0.152,0.085,3321.38,0,1,insufficient_funds,1
TXN108164,2026-03-01 22:05:37,1171.28,debit_card,2395,-537,2,2019,0.477,462,operational,615,operational,CARD_EXPIRED,0.077,0.732,10717.43,3,1,expired_card,0
TXN108165,2026-05-15 19:47:51,1602.38,credit_card,1818,559,1,1705,0.843,623,degraded,12969,degraded,ISSUER_DOWN,0.166,0.651,2439.22,0,1,issuer_bank_down,1
TXN108166,2026-01-02 10:22:08,666.73,credit_card,640,361,0,1466,0.579,192,operational,4855,down,ISSUER_DOWN,0.086,0.642,7959.31,0,1,issuer_bank_down,1
TXN108167,2026-01-11 08:49:50,2042.91,debit_card,2412,965,0,918,0.766,604,operational,461,operational,GENERIC_DECLINE,0.484,0.889,9077.09,1,1,card_blocked,0
TXN108168,2026-01-16 04:20:03,1805.45,debit_card,2291,407,0,184,0.791,123,operational,592,operational,INSUFFICIENT_FUNDS,0.051,0.147,6532.1,0,1,insufficient_funds,1
TXN108169,2026-03-04 06:11:09,3399.7,credit_card,762,-129,0,588,0.558,415,operational,222,operational,CARD_EXPIRED,0.167,0.833,8527.92,0,1,expired_card,1
TXN108170,2026-03-31 11:01:59,952.73,debit_card,2213,444,0,2019,0.649,300,operational,230,operational,CARD_BLOCKED,0.122,0.691,1195.64,1,1,card_blocked,0
TXN108171,2026-02-22 17:09:21,910.09,debit_card,1319,634,0,1532,0.764,409,operational,9695,degraded,TEMPORARY_FAILURE,0.27,0.405,4699.42,0,1,issuer_bank_down,1
TXN108172,2026-02-03 22:18:02,2858.45,debit_card,1816,1117,1,1885,0.869,189,operational,227,degraded,OTP_CVV_MISMATCH,0.192,0.483,4281.2,2,0,otp_cvv_mismatch,0
TXN108173,2026-02-26 08:00:46,7278.88,credit_card,875,494,0,2281,0.776,8095,degraded,347,operational,TEMPORARY_FAILURE,0.22,0.85,7864.76,0,1,bank_server_timeout,1
TXN108174,2026-03-31 00:46:07,3376.36,debit_card,666,1043,0,709,0.487,303,operational,544,operational,INSUFFICIENT_FUNDS,0.228,0.202,3451.78,0,0,insufficient_funds,0
TXN108175,2026-02-23 12:47:58,11418.09,credit_card,1023,100,1,1511,0.766,246,operational,341,operational,RISK_BLOCK,0.972,0.613,8987.42,2,1,risk_fraud_block,0
TXN108176,2026-04-14 08:34:01,3136.46,credit_card,494,647,1,1861,0.723,283,operational,386,operational,OTP_CVV_MISMATCH,0.174,0.891,10239.74,1,0,otp_cvv_mismatch,1
TXN108177,2026-03-10 19:09:37,3025.51,credit_card,378,629,0,1912,0.929,484,operational,182,operational,OTP_CVV_MISMATCH,0.152,0.754,8297.55,2,0,otp_cvv_mismatch,1
TXN108178,2026-06-18 00:27:06,3550.47,credit_card,1105,1157,0,2217,0.791,1931,operational,109,operational,BANK_TIMEOUT,0.06,0.513,7270.86,0,0,bank_server_timeout,0
TXN108179,2026-06-28 14:53:23,7972.18,debit_card,2370,-303,0,2319,0.979,680,degraded,568,operational,CARD_EXPIRED,0.476,0.352,8653.24,0,1,expired_card,0
TXN108180,2026-04-29 00:06:18,6205.01,debit_card,126,-423,0,1620,0.742,224,operational,421,operational,CARD_EXPIRED,0.081,0.466,11911.86,0,0,expired_card,0
TXN108181,2026-04-10 20:44:17,608.3,credit_card,838,716,0,2118,0.861,251,operational,14141,down,ISSUER_DOWN,0.554,0.664,4473.71,1,1,issuer_bank_down,1
TXN108182,2026-01-06 14:05:45,4008.31,credit_card,731,148,1,1860,0.848,12493,degraded,138,operational,BANK_TIMEOUT,0.312,0.461,4332.93,1,1,bank_server_timeout,1
TXN108183,2026-04-23 01:21:40,2347.01,credit_card,542,1194,0,770,0.835,1115,operational,211,operational,INSUFFICIENT_FUNDS,0.255,0.064,3363.51,1,1,insufficient_funds,1
TXN108184,2026-03-10 12:45:21,1482.53,debit_card,211,-623,1,129,0.925,292,operational,188,operational,GENERIC_DECLINE,0.25,0.457,4892.2,0,1,expired_card,0
TXN108185,2026-02-22 04:31:20,305.7,credit_card,464,540,0,2274,0.869,133,operational,249,operational,RISK_BLOCK,0.683,0.689,3340.18,0,1,risk_fraud_block,0
TXN108186,2026-05-23 19:44:02,385.82,debit_card,1325,-815,2,1415,0.87,292,operational,417,operational,CARD_EXPIRED,0.252,0.626,9224.67,0,0,expired_card,0
TXN108187,2026-01-08 14:13:14,1250.22,credit_card,1084,109,0,1364,0.809,6260,degraded,468,operational,BANK_TIMEOUT,0.247,0.671,18314.83,1,1,bank_server_timeout,1
TXN108188,2026-02-16 21:37:47,416.11,debit_card,1552,805,0,1885,0.751,483,operational,406,operational,OTP_CVV_MISMATCH,0.26,0.33,6432.34,1,0,otp_cvv_mismatch,1
TXN108189,2026-05-20 08:33:58,1276.38,debit_card,2145,52,0,332,0.78,257,operational,215,operational,LIMIT_EXCEEDED,0.349,0.374,901.12,1,1,transaction_limit_exceeded,0
TXN108190,2026-06-16 11:53:01,3677.11,credit_card,304,1144,0,1160,0.894,491,degraded,289,operational,OTP_CVV_MISMATCH,0.482,0.549,6168.88,1,1,otp_cvv_mismatch,0
TXN108191,2026-04-03 15:07:18,1006.85,debit_card,845,978,1,1839,0.75,279,operational,373,operational,LIMIT_EXCEEDED,0.577,0.601,935.7,0,1,transaction_limit_exceeded,1
TXN108192,2026-04-06 05:19:34,1956.68,debit_card,2188,651,0,1015,0.732,437,operational,159,operational,INSUFFICIENT_FUNDS,0.132,0.282,6226.97,0,1,insufficient_funds,0
TXN108193,2026-06-24 01:42:10,617.44,credit_card,612,489,0,1725,0.851,571,operational,241,operational,RISK_BLOCK,0.916,0.565,2489.75,0,1,risk_fraud_block,0
TXN108194,2026-01-17 15:22:26,2426.75,credit_card,269,1096,1,1410,0.83,261,degraded,284,degraded,RISK_BLOCK,0.835,0.482,13542.74,1,0,risk_fraud_block,1
TXN108195,2026-03-28 13:44:18,2991.94,debit_card,621,316,0,920,0.761,5362,degraded,342,degraded,TEMPORARY_FAILURE,0.481,0.919,3754.12,0,1,bank_server_timeout,0
TXN108196,2026-02-13 12:01:00,433.81,credit_card,1008,926,1,1689,0.842,206,operational,363,operational,OTP_CVV_MISMATCH,0.049,0.582,10745.71,1,0,otp_cvv_mismatch,1
TXN108197,2026-03-27 19:46:11,848.66,debit_card,662,513,2,1139,0.82,357,operational,134,operational,INSUFFICIENT_FUNDS,0.151,0.109,4003.98,0,1,insufficient_funds,1
TXN108198,2026-06-13 03:12:45,506.93,credit_card,1267,992,0,2042,0.874,9289,operational,157,degraded,BANK_TIMEOUT,0.186,0.573,12172.21,0,1,bank_server_timeout,0
TXN108199,2026-04-18 07:10:37,2995.17,debit_card,534,905,0,157,0.599,368,operational,162,operational,INSUFFICIENT_FUNDS,0.35,0.15,4519.67,0,1,insufficient_funds,1
TXN108200,2026-06-28 11:06:22,2120.8,debit_card,1467,1190,0,2042,0.772,387,operational,431,operational,INSUFFICIENT_FUNDS,0.101,0.052,4034.23,2,1,insufficient_funds,1
TXN108201,2026-04-01 21:44:28,1712.71,credit_card,2168,737,2,1915,0.866,380,operational,188,operational,CARD_BLOCKED,0.392,0.703,5543.02,2,1,card_blocked,0
TXN108202,2026-06-05 08:13:43,1583.29,credit_card,818,-568,2,1759,0.781,522,operational,218,operational,CARD_EXPIRED,0.248,0.772,4986.06,1,1,expired_card,0
TXN108203,2026-01-31 13:08:01,2485.87,debit_card,1369,1068,1,663,0.83,375,operational,126,operational,AUTH_FAILURE,0.053,0.573,4102.7,1,0,otp_cvv_mismatch,0
TXN108204,2026-02-27 17:19:23,2536.13,credit_card,1791,-593,1,2459,0.51,271,operational,423,operational,GENERIC_DECLINE,0.062,0.321,6921.56,0,0,expired_card,0
TXN108205,2026-02-19 07:11:54,1096.59,credit_card,193,-859,0,1633,0.856,224,operational,290,operational,CARD_EXPIRED,0.351,0.792,2840.52,1,1,expired_card,0
TXN108206,2026-05-19 09:17:53,953.31,debit_card,873,-252,1,1348,0.909,585,degraded,767,operational,CARD_EXPIRED,0.097,0.874,4293.51,0,1,expired_card,1
TXN108207,2026-04-03 08:25:40,1696.88,credit_card,1596,-475,1,596,0.847,596,operational,71,operational,CARD_EXPIRED,0.195,0.875,13180.99,1,1,expired_card,0
TXN108208,2026-02-10 00:01:24,1488.92,debit_card,654,1029,0,1112,0.925,669,operational,153,operational,OTP_CVV_MISMATCH,0.201,0.724,7197.18,2,1,otp_cvv_mismatch,0
TXN108209,2026-02-01 02:34:55,14132.38,credit_card,1047,459,1,1125,0.722,412,operational,363,operational,CARD_BLOCKED,0.076,0.578,3335.49,0,1,card_blocked,0
TXN108210,2026-03-11 05:08:10,1226.17,debit_card,1149,715,1,831,0.606,3325,degraded,730,operational,BANK_TIMEOUT,0.27,0.474,5845.45,0,1,bank_server_timeout,1
TXN108211,2026-01-28 15:11:50,2404.76,debit_card,2343,271,2,787,0.703,192,operational,158,degraded,CARD_BLOCKED,0.278,0.867,5618.74,1,1,card_blocked,0
TXN108212,2026-05-06 11:45:58,2868.28,credit_card,310,235,1,317,0.946,590,operational,108,operational,OTP_CVV_MISMATCH,0.124,0.27,8491.5,2,0,otp_cvv_mismatch,0
TXN108213,2026-06-02 16:38:27,7303.19,credit_card,1596,932,1,1808,0.925,212,operational,285,operational,OTP_CVV_MISMATCH,0.179,0.786,4766.9,2,0,otp_cvv_mismatch,0
TXN108214,2026-06-24 09:39:13,799.8,credit_card,2416,522,2,561,0.961,203,operational,208,operational,GENERIC_DECLINE,0.153,0.019,6866.82,2,0,insufficient_funds,1
TXN108215,2026-02-12 10:13:22,6871.86,debit_card,2266,270,0,1183,0.748,354,degraded,340,operational,INSUFFICIENT_FUNDS,0.072,0.211,4556.41,0,1,insufficient_funds,0
TXN108216,2026-03-21 01:20:11,1553.31,credit_card,1388,242,0,770,0.745,589,operational,703,operational,LIMIT_EXCEEDED,0.232,0.57,1162.32,0,1,transaction_limit_exceeded,1
TXN108217,2026-04-01 16:42:26,21958.01,credit_card,988,176,2,2447,0.843,355,degraded,229,operational,OTP_CVV_MISMATCH,0.348,0.555,8230.67,2,0,otp_cvv_mismatch,0
TXN108218,2026-03-31 06:00:48,2586.72,debit_card,385,565,1,1269,0.959,5928,degraded,263,operational,BANK_TIMEOUT,0.235,0.875,8298.88,0,1,bank_server_timeout,0
TXN108219,2026-03-23 13:51:34,526.69,debit_card,676,393,2,724,0.806,245,operational,256,operational,LIMIT_EXCEEDED,0.262,0.753,500.0,0,1,transaction_limit_exceeded,1
TXN108220,2026-02-09 15:07:40,1477.91,credit_card,1996,-526,0,2494,0.957,237,operational,394,operational,GENERIC_DECLINE,0.328,0.507,10738.73,0,1,expired_card,0
TXN108221,2026-01-21 03:36:00,6848.68,debit_card,96,593,0,2067,0.759,153,operational,16141,down,ISSUER_DOWN,0.323,0.59,5106.0,0,1,issuer_bank_down,1
TXN108222,2026-03-14 13:55:20,1952.92,debit_card,1809,-405,0,1940,0.817,313,operational,186,operational,CARD_EXPIRED,0.06,0.589,1148.95,1,1,expired_card,1
TXN108223,2026-01-17 14:30:19,1695.81,credit_card,2326,1175,0,361,0.875,239,operational,509,operational,RISK_BLOCK,0.884,0.57,5948.76,0,1,risk_fraud_block,0
TXN108224,2026-01-12 08:14:25,3694.27,debit_card,1093,-641,1,2220,0.719,345,degraded,152,operational,CARD_EXPIRED,0.135,0.462,4048.75,0,1,expired_card,0
TXN108225,2026-04-05 08:17:35,1274.8,debit_card,2028,706,0,437,0.895,263,operational,236,operational,INSUFFICIENT_FUNDS,0.39,0.068,5243.9,1,1,insufficient_funds,0
TXN108226,2026-06-04 13:05:27,1457.98,debit_card,2459,1189,0,459,0.884,529,operational,2999,down,ISSUER_DOWN,0.337,0.738,11978.91,0,1,issuer_bank_down,1
TXN108227,2026-04-08 07:19:42,699.85,debit_card,1911,916,1,901,0.787,617,operational,148,operational,INSUFFICIENT_FUNDS,0.208,0.279,8658.22,0,1,insufficient_funds,1
TXN108228,2026-01-05 04:48:19,10141.21,credit_card,1266,233,1,67,0.885,227,operational,518,operational,RISK_BLOCK,0.727,0.891,1979.56,0,1,risk_fraud_block,0
TXN108229,2026-06-01 06:39:40,530.03,debit_card,1423,645,0,79,0.803,304,operational,214,operational,OTP_CVV_MISMATCH,0.355,0.554,7584.75,3,0,otp_cvv_mismatch,1
TXN108230,2026-05-04 00:49:34,2132.41,debit_card,555,479,0,13,0.947,243,operational,180,operational,INSUFFICIENT_FUNDS,0.159,0.139,3721.45,1,1,insufficient_funds,1
TXN108231,2026-02-24 13:29:30,2908.6,credit_card,355,199,1,793,0.844,263,operational,635,operational,INSUFFICIENT_FUNDS,0.192,0.03,10636.45,2,1,insufficient_funds,1
TXN108232,2026-02-19 04:19:03,1775.59,credit_card,1984,1119,0,1260,0.835,437,operational,335,operational,RISK_BLOCK,0.917,0.908,21062.76,0,1,risk_fraud_block,0
TXN108233,2026-06-11 22:07:10,513.72,debit_card,1313,719,1,264,0.593,571,operational,210,operational,OTP_CVV_MISMATCH,0.062,0.751,4505.21,2,0,otp_cvv_mismatch,1
TXN108234,2026-03-27 16:47:33,663.0,credit_card,2323,839,1,300,0.637,602,operational,279,operational,RISK_BLOCK,0.785,0.734,5922.49,0,1,risk_fraud_block,0
TXN108235,2026-01-26 10:07:43,3035.28,credit_card,1864,956,1,1296,0.831,351,operational,320,operational,INSUFFICIENT_FUNDS,0.125,0.161,10855.71,0,1,insufficient_funds,1
TXN108236,2026-02-20 16:19:56,825.23,credit_card,678,111,0,479,0.851,151,operational,313,operational,RISK_BLOCK,0.796,0.631,11373.92,1,1,risk_fraud_block,0
TXN108237,2026-02-17 14:19:33,226.68,credit_card,2407,399,1,1213,0.754,4132,degraded,359,operational,BANK_TIMEOUT,0.395,0.61,8662.55,0,1,bank_server_timeout,1
TXN108238,2026-03-14 00:18:19,2650.54,credit_card,46,1063,0,449,0.893,159,operational,313,operational,OTP_CVV_MISMATCH,0.235,0.443,2071.64,2,0,otp_cvv_mismatch,1
TXN108239,2026-03-04 05:52:38,752.23,credit_card,266,-463,2,1821,0.959,552,operational,695,operational,CARD_EXPIRED,0.415,0.552,1988.51,1,1,expired_card,0
TXN108240,2026-04-09 10:04:49,3383.82,credit_card,1534,250,0,1786,0.814,259,operational,364,operational,INSUFFICIENT_FUNDS,0.07,0.148,7316.76,0,1,insufficient_funds,0
TXN108241,2026-02-28 04:00:11,1471.33,credit_card,1522,751,0,2328,0.746,365,operational,367,degraded,CARD_BLOCKED,0.537,0.456,2074.94,1,1,card_blocked,0
TXN108242,2026-04-26 08:39:34,1402.1,debit_card,1839,336,1,2383,0.949,680,degraded,173,operational,CARD_BLOCKED,0.231,0.427,1108.49,0,1,card_blocked,0
TXN108243,2026-03-30 16:22:57,1896.53,debit_card,1628,-810,0,1833,0.728,266,operational,297,operational,CARD_EXPIRED,0.071,0.587,8068.99,0,1,expired_card,0
TXN108244,2026-06-19 06:02:10,576.54,credit_card,674,886,0,309,0.545,300,operational,144,operational,RISK_BLOCK,0.797,0.75,807.85,1,1,risk_fraud_block,0
TXN108245,2026-05-30 01:27:40,788.47,credit_card,396,930,0,1361,0.867,356,operational,428,operational,INSUFFICIENT_FUNDS,0.453,0.082,3370.96,1,1,insufficient_funds,1
TXN108246,2026-03-01 19:06:28,1388.0,credit_card,2410,861,1,273,0.949,179,operational,334,operational,INSUFFICIENT_FUNDS,0.17,0.013,3036.0,2,1,insufficient_funds,0
TXN108247,2026-01-08 14:07:58,573.18,credit_card,865,204,0,1691,0.862,496,operational,327,degraded,INSUFFICIENT_FUNDS,0.046,0.337,1614.58,0,1,insufficient_funds,0
TXN108248,2026-04-16 06:35:04,3675.19,debit_card,444,-68,0,828,0.882,196,operational,473,operational,CARD_EXPIRED,0.288,0.438,1259.69,0,1,expired_card,0
TXN108249,2026-03-02 21:29:05,1323.67,debit_card,200,230,0,1212,0.96,468,operational,553,operational,GENERIC_DECLINE,0.106,0.145,4497.98,0,1,insufficient_funds,1
TXN108250,2026-06-12 07:26:22,422.46,credit_card,2008,-794,0,1596,0.894,170,operational,129,operational,CARD_EXPIRED,0.172,0.647,4804.34,1,1,expired_card,0
TXN108251,2026-03-15 00:30:45,1029.18,debit_card,2116,1172,0,1016,0.908,360,operational,234,operational,GENERIC_DECLINE,0.559,0.013,4934.51,1,1,insufficient_funds,0
TXN108252,2026-02-22 05:48:05,1991.7,debit_card,2194,321,0,927,0.864,405,operational,13941,degraded,ISSUER_DOWN,0.274,0.723,7863.31,1,1,issuer_bank_down,1
TXN108253,2026-03-03 02:01:35,1152.23,credit_card,2136,845,0,1120,0.87,594,operational,170,operational,LIMIT_FAILURE,0.174,0.442,965.41,1,1,transaction_limit_exceeded,1
TXN108254,2026-06-05 17:00:57,2684.79,debit_card,452,433,1,701,0.607,564,operational,5481,down,TEMPORARY_FAILURE,0.078,0.478,2224.8,0,1,issuer_bank_down,1
TXN108255,2026-01-21 06:07:48,3195.75,credit_card,65,849,0,570,0.892,416,operational,410,operational,INSUFFICIENT_FUNDS,0.269,0.098,5120.42,1,1,insufficient_funds,1
TXN108256,2026-06-22 08:38:16,19875.48,debit_card,1268,498,3,294,0.644,235,operational,9427,down,ISSUER_DOWN,0.114,0.689,11889.9,1,1,issuer_bank_down,1
TXN108257,2026-02-12 00:29:09,5688.41,credit_card,1284,544,0,157,0.889,107,operational,419,operational,INSUFFICIENT_FUNDS,0.05,0.026,11909.26,1,1,insufficient_funds,0
TXN108258,2026-06-02 13:10:22,350.43,credit_card,99,116,0,1148,0.874,634,operational,4546,down,ISSUER_DOWN,0.19,0.72,1210.43,0,1,issuer_bank_down,1
TXN108259,2026-04-08 23:28:33,1255.53,credit_card,2194,573,0,1626,0.926,738,degraded,178,operational,OTP_CVV_MISMATCH,0.082,0.561,4717.34,2,0,otp_cvv_mismatch,1
TXN108260,2026-04-13 13:47:50,1378.71,credit_card,1615,-172,1,94,0.549,161,operational,277,operational,CARD_EXPIRED,0.144,0.631,3462.69,2,1,expired_card,0
TXN108261,2026-02-06 19:47:36,3199.06,credit_card,1713,865,0,1204,0.612,581,operational,137,operational,INSUFFICIENT_FUNDS,0.229,0.076,9444.58,0,1,insufficient_funds,0
TXN108262,2026-05-10 23:32:20,707.65,debit_card,1379,1072,0,1573,0.886,132,operational,297,operational,LIMIT_EXCEEDED,0.113,0.4,652.49,0,1,transaction_limit_exceeded,0
TXN108263,2026-04-27 17:48:49,1058.16,credit_card,2483,719,0,2142,0.66,479,operational,415,operational,RISK_BLOCK,0.89,0.528,4478.0,2,1,risk_fraud_block,0
TXN108264,2026-03-28 14:12:16,518.6,debit_card,1952,1187,0,2060,0.848,417,operational,414,operational,OTP_CVV_MISMATCH,0.158,0.74,3926.31,2,0,otp_cvv_mismatch,1
TXN108265,2026-03-24 09:37:28,985.63,credit_card,1458,764,0,1369,0.877,260,operational,264,operational,CARD_BLOCKED,0.222,0.306,4594.79,1,1,card_blocked,0
TXN108266,2026-04-18 12:08:42,1023.08,debit_card,1268,963,0,2421,0.797,845,operational,261,operational,RISK_BLOCK,0.977,0.497,17068.63,0,0,risk_fraud_block,0
TXN108267,2026-03-26 22:08:45,1316.24,credit_card,2091,203,1,2221,0.853,310,operational,463,operational,INSUFFICIENT_FUNDS,0.373,0.065,1264.48,0,1,insufficient_funds,0
TXN108268,2026-06-25 09:43:40,549.51,credit_card,904,267,0,810,0.649,531,degraded,6488,down,ISSUER_DOWN,0.325,0.388,7159.31,0,1,issuer_bank_down,1
TXN108269,2026-01-08 10:50:08,4805.75,credit_card,2156,-816,0,1120,0.339,426,operational,186,down,CARD_EXPIRED,0.351,0.725,2947.46,1,1,expired_card,0
TXN108270,2026-02-15 04:50:26,2886.37,credit_card,367,628,3,2063,0.952,5440,degraded,675,operational,BANK_TIMEOUT,0.088,0.758,4747.49,0,1,bank_server_timeout,1
TXN108271,2026-06-03 04:11:37,422.72,credit_card,118,607,1,1783,0.895,520,operational,217,operational,INSUFFICIENT_FUNDS,0.186,0.22,2976.76,3,1,insufficient_funds,0
TXN108272,2026-05-23 15:48:12,1847.36,debit_card,156,1101,3,1270,0.647,343,operational,167,operational,GENERIC_DECLINE,0.242,0.813,3270.58,0,1,card_blocked,0
TXN108273,2026-03-04 15:08:46,376.26,credit_card,935,587,0,1237,0.636,404,operational,7801,down,TEMPORARY_FAILURE,0.133,0.631,10951.66,0,1,issuer_bank_down,1
TXN108274,2026-04-02 02:55:37,6889.8,credit_card,1336,-2,0,674,0.963,264,operational,181,operational,CARD_EXPIRED,0.186,0.721,18218.83,1,1,expired_card,0
TXN108275,2026-01-05 20:41:44,9042.13,credit_card,2243,-747,0,1295,0.799,344,operational,511,operational,CARD_EXPIRED,0.1,0.878,4687.41,0,1,expired_card,0
TXN108276,2026-02-01 20:05:32,1702.42,debit_card,2299,297,2,247,0.917,5228,degraded,237,operational,BANK_TIMEOUT,0.186,0.679,4522.72,1,1,bank_server_timeout,1
TXN108277,2026-06-20 00:13:38,767.31,credit_card,107,69,2,2014,0.947,368,operational,4400,down,ISSUER_DOWN,0.393,0.275,5784.31,0,1,issuer_bank_down,1
TXN108278,2026-04-26 20:04:22,926.37,credit_card,1922,339,0,1121,0.611,589,operational,377,down,RISK_BLOCK,0.686,0.407,5839.28,0,0,risk_fraud_block,0
TXN108279,2026-01-07 22:45:56,1143.44,credit_card,527,-641,0,996,0.839,229,operational,681,operational,CARD_EXPIRED,0.49,0.579,5125.78,2,1,expired_card,0
TXN108280,2026-05-23 15:17:03,1617.63,debit_card,1001,743,0,2169,0.988,5403,degraded,355,operational,BANK_TIMEOUT,0.185,0.59,3449.14,0,1,bank_server_timeout,1
TXN108281,2026-03-14 15:21:54,7086.96,debit_card,2150,573,2,2492,0.797,445,operational,346,operational,OTP_CVV_MISMATCH,0.174,0.467,3462.76,2,0,otp_cvv_mismatch,1
TXN108282,2026-04-13 09:01:30,4680.42,credit_card,2459,-775,0,2369,0.759,442,operational,296,operational,CARD_EXPIRED,0.484,0.69,3255.7,1,1,expired_card,0
TXN108283,2026-06-04 05:36:13,4753.07,credit_card,1990,103,1,2142,0.818,5414,degraded,785,operational,BANK_TIMEOUT,0.287,0.615,3302.06,1,1,bank_server_timeout,0
TXN108284,2026-05-31 17:42:34,2134.78,credit_card,484,594,1,1158,0.678,371,operational,388,operational,INSUFFICIENT_FUNDS,0.197,0.064,3013.3,1,1,insufficient_funds,0
TXN108285,2026-01-25 13:29:22,567.89,credit_card,123,1100,0,1898,0.807,481,operational,182,operational,INSUFFICIENT_FUNDS,0.106,0.034,3358.42,0,1,insufficient_funds,1
TXN108286,2026-03-07 20:33:08,833.38,debit_card,2494,689,1,1934,0.694,14198,operational,165,degraded,BANK_TIMEOUT,0.103,0.645,3978.52,0,1,bank_server_timeout,1
TXN108287,2026-02-19 01:41:58,1912.68,debit_card,611,451,0,1634,0.915,459,operational,392,operational,RISK_BLOCK,0.885,0.745,23217.64,1,0,risk_fraud_block,0
TXN108288,2026-06-14 11:28:44,541.55,credit_card,598,-151,2,538,0.909,438,operational,360,operational,CARD_EXPIRED,0.405,0.806,3752.76,0,1,expired_card,0
TXN108289,2026-05-21 12:44:04,2439.44,debit_card,1318,347,0,625,0.745,985,operational,263,operational,INSUFFICIENT_FUNDS,0.233,0.356,13011.17,0,1,insufficient_funds,0
TXN108290,2026-04-27 16:44:34,4026.55,credit_card,445,1026,0,1861,0.792,301,operational,36602,down,ISSUER_DOWN,0.35,0.863,2895.39,0,0,issuer_bank_down,1
